Cllg open pathi video podunga Mg;Hope_speech;
Anna oru word niga mathi sollitanga.(9.53)..India ku enna analum America nikum solrathuku opposite ah chaina nikum sollitanga;Non_hope_speech;
Ola swiky hike athai un install panna pora enna iruka mudivum;Hope_speech;
App la robso nu celick  pannugaaa vanthudum;Hope_speech;
Entha app venalum pottum Aana pubg pochiii;Non_hope_speech;
Bro appo review poda kudathu;Non_hope_speech;
Na eppudi thunga bro;Non_hope_speech;
Tik tik bro;not-Tamil;
Hi MG .;Hope_speech;
Google Meet zoom ku equal ah;Non_hope_speech;
Nenga unga channel link potu erukingala previous video la adhula neraiya subscribers erukanga nenga enum oru video kooda podala. Ana ennoru ir wog apadinu ennoru chanal eruku adhula neraiya video uploads agi eruku. Pls check pannunga.;Hope_speech;
🥳🥳🥳🥳🥳🥳Enga Thala Dhoniku periya vizhil adinga🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳;Non_hope_speech;
Video call ku Google duo app iruku;Hope_speech;
@venkatasubramani karthikeyan ivan video pakka mudiyathu na romba nalla vishyam thama;Hope_speech;
Enaku Unmaiyavay rompa payam ah iruku Enaku nanay evlo self confidence koduthutalum enamo rompa payam ah iruku..  indha coronanala Enaku pdchavangaluku eathachum aachuna kandipa i will attend to suicide.. Mind avlo pressure ah payam ah iruku..  i know enaku corona vandhalum na cure aagituven.. But pdchavangala ninaikum podhu enamo rompa payam ah iruku.. Dr corona plzz leave the world;Non_hope_speech;
ஆடி முட்டளுங்க இன்னுமா இந்த மக்கள் உங்களை நம்புருங்கள் எல்லாம் பொய் நீங்கள் பேசுவதுதான் எங்கை கொரோனாவுக்கு கால் பண்ணுங்கள் 104 /1075 ஒரு பன்றியும் பதில் சொல்லமாட்டான் போய்  அரசை ஊம்பவவ பதில் சொல்லு;Hope_speech;
Tala epa ukada birthday;Hope_speech;
Ennamo bro namma vazhka yetha. Nokki pokuthennu puriyala;Non_hope_speech;
Pubg - chinese;not-Tamil;
Mokka vedio ji;Non_hope_speech;
First mg sq;Non_hope_speech;
@வீர தமிழன் என் கிட்ட பேசுறவன் கேள்விய பொருத்து என் பதில் இருக்கும்... தம்பி... நான்  ஏன் போகனும்னு கொஞ்சம் சொல்றியா..? இங்கே முகம் தெரியாத கமெண்ட் னு சொல்லி எவ்ளோ அசிங்கமாக பதில் பதிவு போடுறிங்க..?? 🤬 அப்போ.. உன்ன பிடிச்சு எங்க போடலாம் னு நீயே யோசிச்சுக்க;Non_hope_speech;
Ethana vati pesnadhe pesra Abt border;Non_hope_speech;
Kandipa ...........buissness and paeru ougazg Elam irukura maeri than medicine kudupanga athu entha naada irunthalum......;Non_hope_speech;
வீழ்த்தும் 1962 யைப்போல;Non_hope_speech;
Hi bro covoccine patthi sollunga please;Non_hope_speech;
ogada video pakura phones ellam chinese than bro;Non_hope_speech;
Anna u are great;Hope_speech;
MG Squad;not-Tamil;
I am using heli app bro neega entha app use panniga;Hope_speech;
Nalla thae nadakkum;Hope_speech;
Yen bro ipala lateahh podringa videosahh;Non_hope_speech;
Hi MG;not-Tamil;
@Swathi Mahathi I'm always 5n;Hope_speech;
Tampi inga vanga intha comment padikaravanga oru attendance potu poonga (like);Hope_speech;
@Eazhil Amuthan yallarum namba pannura mistakea than papanga;Non_hope_speech;
Anna 8 pm pola video post panunga;Hope_speech;
Parallel space appkku same ah ethavathu app sollunga bro pls;Non_hope_speech;
@Kovai Club k bro;not-Tamil;
யாருக்கெல்லாம் beginners ஆ இருக்கிற ஒரே காரணத்தால என்னதான் effect போட்டு videos upload பண்ணாலும் support கிடைக்காம இருக்கிறவங்க like  பண்ணுங்க;Non_hope_speech;
நீ ஒரு தேசப்பற்று இல்லாத முஸ்லிம்;Non_hope_speech;
மதன் கௌரியின் வாதம் சாப்பாடு இல்லாமல் கூட வாழமுடியும்.ஆனால்;Non_hope_speech;
Bro...I m requesting bro;not-Tamil;
Wild animals & birds மூலமாக இந்த நோய் பரவுவதாக இருந்தால்;Hope_speech;
Kathulaya Paravudhu Karthi appomay sonna nay oruthen;Non_hope_speech;
@9D-SRI RAM.P;not-Tamil;
Notification squad 🤗;Non_hope_speech;
Bro ninga  pesurata pata like ur sitting in front of me;Non_hope_speech;
Ipove kanna kattudhe;Non_hope_speech;
Covacine pathi sollunga;Hope_speech;
Anna live vanga anna  rebma naal aachu;Hope_speech;
90 kits G5 mobil என் Friend kanikraj வச்சிருந்தான்;Hope_speech;
Boss ungala helo app la pathene  n🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔 🤔🤔🤔;Non_hope_speech;
Evan eppoum chinaku support panni pesavan;Hope_speech;
Itha ban panna matangale;Non_hope_speech;
@Wijay Kaan  ÷4;not-Tamil;
மிக்க நன்றி எதிர்பார்த்து காத்திருந்தேன் நண்பா;Hope_speech;
Olagam Alirai Neram coming soon nMG say that ok;Hope_speech;
மாடு இலைச்சாலும் அதன் கொம்பு இலைக்காது;Non_hope_speech;
thayolis!!! ellathukum ivan thaan karanamae;Non_hope_speech;
Tamil( iyo Entha China kara atha sapdakudathunu erukko athai allam thedi poi sapdura nayi eva oru alunga athaa evangaluya antha noi thakkuthu . Athukkum oru alavu (controll )erukku .. ana evanukku controll ly ella ..atho puthsa job;Non_hope_speech;
Nee enna mobile use panra;Hope_speech;
நீ ஒரு கம்யூனிஸ்ட் வாதியா?!;Non_hope_speech;
Kadasilla twist vachitingalle;Hope_speech;
Sondhama mula vela seiyum. Oru vishiyam venuma vendamanu theliva mudivu eduka vaikum. (App);Hope_speech;
First comment;not-Tamil;
தனி திறன் ஆற்றல் கல்வி வேண்டும்;Hope_speech;
Roposo na use pannetu irruka bro nNalla irruku. Super nu solla mudeyathunBut ok;Non_hope_speech;
@karthick krishnan Karthik pool sapiiii Enna sound 🤣 🤗🤗nTime aidichaa sapa poga la pundaa;Non_hope_speech;
நித்திய ஆனந்தாநாட்டில் குரானா வைரஸ் இருக்கா இல்லையா மதன்;Hope_speech;
Nalla iruku bro but apps share pannra mathiri oru app sollunga ..;Non_hope_speech;
Mg squad;not-Tamil;
Me too bro;not-Tamil;
BRO... ELLAM OKK... ANTHA PUBG MATTUM;Non_hope_speech;
Bro virus sa humans parappi iruntha;Non_hope_speech;
Bro poco xiaomi kulla varum;Hope_speech;
Bro 8.30 pm video upload pannuga;Hope_speech;
@Tamizhan Edits 🤣 Naa Panran Bro ....;Hope_speech;
unmaiya va soldra yanaku nambikai illa;Non_hope_speech;
RIP tik tok;not-Tamil;
China la ellarum milaap valiya kaasu withdraw panranga ellarum milaap la donate pannuga..;Non_hope_speech;
Vala vala nu irukatha 1st;Non_hope_speech;
Dei  Anniyae pudungava venama ?;Non_hope_speech;
Bro B612 USE panalma;Non_hope_speech;
Machi u always great;Hope_speech;
Yarellam DMK adimaigal Kai thookunga.....pappom.....DMK sonthangal likes I thattavum........ periyar naamam vaalga....;Hope_speech;
Bro app ok.but mobile . mobile erunudhu       nDetails adhuka mattagalla;Non_hope_speech;
Mg fans like here;Hope_speech;
Xiomi user very sad;not-Tamil;
ivan(corona) ...china made uh ma........;Non_hope_speech;
Locust problem yenna aachu bro???;Hope_speech;
Idha solla ivalo naala;Non_hope_speech;
Vidmate kku alternative app irukka bro;Non_hope_speech;
38 th like;Non_hope_speech;
9.54  வார்த்தையில் பிழை உள்ளது.இந்தியாவுக்கு சீனா வந்து நிற்கும் டா....;Non_hope_speech;
9 O clock;Hope_speech;
Nokia phones enna pa aachu?;Hope_speech;
உங்க வீடியோவ நான் நெத்திய பேஸ்புக்ல பாத்துட்டேன் ப்ரோ ரொம்ப தரமான பதிவு ப்ரோ;Hope_speech;
-_-   Content;Non_hope_speech;
390th like bro;not-Tamil;
Unga comment ah pin panna marandhuttinga..;Non_hope_speech;
Bro avaga yathana products manufacturing pandragalo aatha yallathaium nammba natula manufacturing pannanum bro;Non_hope_speech;
vara enna phone tha vagarathu;Non_hope_speech;
என்னதான் அம்பானி பணக்காரரா இருந்தாலும்.Corona time la india ku அதிகமா உதவி செய்தது Tata தான்.So Tata தான் உண்மையான பணக்காரர்.;Hope_speech;
bro aathu verum aapu...iathu periya aapu🤣;Non_hope_speech;
Bro China  va veda nama muneranum bro  athuku nama govt tha eathachum pananum ...;Non_hope_speech;
Bro vidmate alternative ku edhana indian app podunga;Non_hope_speech;
China kitta namma Nadu eadhalam aadhigama vaangurangalo aadhellam namma nadulaiyea konjam konjam aa thayarika aarambichalea poodum...next..namma konjam konjam aa thayarikum poodhu chinna kitta vaangurathaium kammi panninea varranum ...eappo mulusa eallamea namma nadulaiyea thayarika padudho appo than namma chinava illa intha wold aa beat panna mudium ....;Non_hope_speech;
Ir wog videos ku wait pannronga oru like poodunga;Non_hope_speech;
G squad from Kanyakumari;Hope_speech;
meendum por vandhal China vellum idhu sathiyam;Non_hope_speech;
Mr madan Gowri neengaa konja naal munnadi oru video potingaaa Namma indialaaaa corona testing kit oru lady kandupidichurukanganu haadhu enna haachu ipo innum varalaaa Namma innu South Korea and France kitta irrundhu kit vangitu irrukom haadhu enna haachu I sollu pa;Non_hope_speech;
மனிதாபிமானம் உள்ள நாடு இந்தியா. அதான் எல்லா நாடும் வாலாட்டுது.;Hope_speech;
இதை தடுப்பதற்கு ஏதாவது புதிதாக கண்டுப்பிடித்தார்களா?;Non_hope_speech;
( aapu ) vera word kidaikalaya ungaluku;Non_hope_speech;
Islamum idhai dhan kurugiradhu....;Non_hope_speech;
Yaen anna pada pada padanay paysureenga yella video layum;Hope_speech;
Neenga ethana timeku post pannalum nanga parpom. Bcos u r awesome;Hope_speech;
8.00 Manigu send panuga pro nall fot waite .sema vara lavalu;Hope_speech;
Kandipa neenga sonna apps yellam illama nammala irukka mudiyum.;Non_hope_speech;
Nan ethir patha visayam thirumba palaya kala valkai nadantha nalla than irukkum;Hope_speech;
Friends na keeladi  ya pathi oru video potu irrukan nChannel name;Hope_speech;
9 pm bro correct time;not-Tamil;
@Varnajalam Mini Crafts ennakum nalla poochu Akka;Non_hope_speech;
MG squad  from Bangalore;not-Tamil;
@rosiya rose achachooo....ipdilla kova padathinga sago...yaaru epdi pesana enna....ungalluku pidichadha neenga senjitu poite irrunga....pesaravanga enna pannalum pesa dhan seivaanga....cool;Hope_speech;
Great Bro  useful video bro;Hope_speech;
Bro Unga like ku Kaga avunga talent ah en compare pandringa... Rendu perukum different talent irruku.;Hope_speech;
Bro chainna la kedaikkura mari india la yella porulum cheepa kedachalo illa chainna veda bettar aha porullu kedaicha nama porula tgan like pannuvanga ithuikku government than support panna. Num bro nama idea mauttum than thara mudium nadaimurai padathunum na yellam one aha iruntha muttum than bro nadatha mudium;Non_hope_speech;
En da un conclusion. Apparam en da ban Chinese products;Non_hope_speech;
Corona virus oliga;Non_hope_speech;
Tamil nadu laa vanthudiii caa;Hope_speech;
We expect MG also to talk abt tat useless karuppar kootam... உங்கள் எதிர்ப்பை பதிவு செய்விங்க னு நம்பும் subscriber..;Hope_speech;
appna tamilan ulagai anthathu theriyatha;Non_hope_speech;
10th standard studentsku andavance diwali 🤭ore kondatam thaan;Hope_speech;
Onga video vaaa paka modu nariya advirtsment varathu bro;Non_hope_speech;
Mg squad pls subscribe to n@everything possible;Hope_speech;
Neengale chinese phones ah review panni phone nalla iruku aha oho solluvinga apra neengale vanga venda solluvinga;Non_hope_speech;
Plzzzzz semester exams;Hope_speech;
Vantan la en thalaivan 🤣🤣🤣;Hope_speech;
இந்த சீனாகரனுக்கு இதே வேளையா போச்சு. எதையாவது திண்ணு புதிய புதிய நோய உருவாக்குறான்.;Hope_speech;
Bro ...roposo and chingari nu ooru app irukku bro;Non_hope_speech;
Namba oorukunu first brand irrukanum bro Inga irrukura phone brands kuda exp(intex;Non_hope_speech;
IDEAWAY சேனல் போய் பாருங்க சூப்பரா இருக்கு நீங்களும் போய் பாருஙக;Hope_speech;
mudinja thamilnatta thani nada matthungada adimaigala;Non_hope_speech;
Hair style;not-Tamil;
MG Squad;not-Tamil;
Mukilan pathi pesunga bro;Non_hope_speech;
Sudu kaadu thaan;Non_hope_speech;
MG SQUAD;not-Tamil;
@Sheela Murugan super reply;Hope_speech;
Ivlo neram video pathum purinjikitadhu avlo thana???Naan pubg player .ungala madhiri Naanum pubg uninstall pannitana adhuku alternate enna iruku.nUngaluku TV irunthuchuna adhula chipa thooki podunga .Ella electronic productlyum chip irunthuna thooki podunga .;Hope_speech;
Edhana kandadha sapta virus varama nChina la erukavan kandadha sapudranuga Corona virus varama nAntivirus ah varum;Non_hope_speech;
anna  anna gowri anna oru like plsssssss na  G squad ku plssss;Non_hope_speech;
Fortnite pubg ki badhil free fire vilaiyadalam;Hope_speech;
Mg bro oru like kudunga...;Non_hope_speech;
7pm or 8pm kula upload panuga anna;Hope_speech;
முதல்ல இந்தியவா இறக்குமதி பண்றதா நிறுத்துன எல்லாம்சரியாகிடும்;Hope_speech;
Hi Anna  miss u so much Anna;Non_hope_speech;
China karangalkku kattam sariyille namma kitta motharathaye velaya pochu....;Non_hope_speech;
Naamma Chinese பொருட்களை already vangiruppom but atha உடைச்சு எந்த பயனும் இல்லை ஏனென்றால் naammoda tax & cash already avanugaluku pooirukum athanaala atha utachi oru payan koda illa but avangalooda app ah uninstall pannalaam எதுக்குனா avanugaluku naamma data மூலமாக avanugaluku cash pogum athanaala naama Chinese app ah uninstall panninomnaa avangaloda economic kidathatta 1% dhan discrese aagum;Non_hope_speech;
Bro neenga Indian apps Ku ads support pannalam la bro;Hope_speech;
EPPA thagka Tweeter la kta  corana Air la spread akuthunu solluragka;Non_hope_speech;
Pubg Korea odadhu;Non_hope_speech;
Super ippa namma video kulla pogalam;Hope_speech;
Bro china ve Ban panno;Non_hope_speech;
Thank you mg;Non_hope_speech;
Will wait n see anna;Hope_speech;
Chinese app a delete panniralaamnnChinese phoneaa delete Panna mudiathae;Hope_speech;
Bodidarmar thaa varanum kapathaa;Hope_speech;
Broo...Semester is on in tamil nadu...confirm?...konjam sollunga MG... Mandaye vedichirumpola...;Hope_speech;
Y don't you talk about;not-Tamil;
I am biggest fan mg squad;not-Tamil;
கூதி சப்பி உனக்கு வேற கன்டன்ட் இல்லையாடா பாடு;Non_hope_speech;
Bro mi mobile made in India nu eruku apa Mony China ku poguma;Hope_speech;
Share it ku pathila clone it nu oru app nalla irukku fast ah um best ah um irukku;Hope_speech;
Love u bro;Non_hope_speech;
1)yxteln2) micromaxn3) Nokian4)moton5)moton6)minMy mobile timeline 🤣🤩;not-Tamil;
One plus fans hit like;not-Tamil;
Pubg ku alternative free fire;Non_hope_speech;
டிக் டாக் இல்லனா இங்க பாதி பேர் செத்ருவாங்க....;Non_hope_speech;
Indiavaala tik tok stop Panna mudiyathu;Non_hope_speech;
Mudiyum Madan. Illana ban panni 24hr la avan yen ivlow padara poran;Hope_speech;
Exam iruku olunga poi padi po;Non_hope_speech;
If we believe we can;Non_hope_speech;
Bro neenga Samma ya speech panringa Ana Koncho porumaya pesunga speed ha pesuringa;Hope_speech;
Thala vera level;Hope_speech;
Thala ena thala solra;Hope_speech;
@Thangam Thangam rip Susanth;Hope_speech;
Yarukku therium bro... Thingala nu;Non_hope_speech;
@Praja Parmesh yes bro ur right;Hope_speech;
Eppidii intha kevalammana ezhave sappittarooo...;Non_hope_speech;
YouTube China app na madan gowri intha video podurupaara..?;Hope_speech;
Donglee velaiya kaatitan da;Non_hope_speech;
8 to 8.30 between;not-Tamil;
Bro...  kannagi pandiya manar ku  sabam kudukumbodhu CORONA VIRUSaium mean pani sambam kuduthurukaga nu soluraga adhu unmaiya? adha pathi konjam soluga;Hope_speech;
Surya Anna veriyan nSurys sir mattum illa nMurugadoss sir koodathan nYenaku rombave pudicha moviela onnu;Non_hope_speech;
MG squad from Karaikal;not-Tamil;
Enna bro 🤨🤨🤨;Non_hope_speech;
Oppo va realme aaga irukurathu..nan vera vangi tholaichuten;Hope_speech;
Am ur die hard fan;Non_hope_speech;
Bro du recorder ku sollunga;Non_hope_speech;
Yow thaiyavu seinji tn final semester exams pathi pesuya knjm students mentalityla irunthu yosichu pesunga engalku next semku portion start pandra tym padichathu yethumae nabagam ila suthama thirupi pickup pani padichu yeluthi examsku pona anga iruka rulesla follow pani yezhuthanum neengalae knjm yosinga engalkaga neengalachu pesunga;Non_hope_speech;
@Ãjith Kríshñä .ns;Non_hope_speech;
@Eazhil Amuthan epo bro vanguninga enla vanga mudiyala bro lockdown nala delivery illa nenga eapdi vanguninga;Non_hope_speech;
Anna talk about megalodon;not-Tamil;
Nice work bro;Hope_speech;
கார்பன் Micromax lava spice இதெல்லாம் நம் இந்தியன் product இல்லை என்று சிலர் கூறுகின்றார் உண்மையாங்க  அண்ணா....;Hope_speech;
SunemiyαL Lawrance super;not-Tamil;
Force To Stop Koduga Bro...;Non_hope_speech;
Corona ah Ivan appan tha kandu pidicha....uumburathuku vanta....nPoo da ooluku gowri..;Non_hope_speech;
Yerkanave paavam namba anne content illama daily aracha maavaye arachikittu irukkaru idhula rendu video veraya. Podhum bass etho continuty miss aaga koodadhu nu avare indha corona va pathiye pesikitu irukkaru. Rendu video lam I think vaipilla raja thaan. Sorry if I discouraged you and MG bro.;Non_hope_speech;
Wat abt Huawei????;not-Tamil;
Bro 8.00 clock video podunga .A pleasant time;Hope_speech;
Only 37 lakh;not-Tamil;
News 7 media... nchina keta iruthu  paanam vagetagaa polla... nAtha epdi lla pasetu irukagaanYaa da indian yaa paathi paasuva nu paatha.. nchina kuda compare panni pasuraa potaa.. nNee media thanaa vachi irukaa ommalla china ketaa sollivaii india maala kaai vachaa otha... China lla oru ouruu kuda irukathu..;Non_hope_speech;
Bro sem cancel pannuvangla illayanu konjam detail la video podunga bro pls;Hope_speech;
Nanum adikadi solrepa ungala  la okay;Non_hope_speech;
MG bro I am very very bigger fan of U;not-Tamil;
மறுபடியும் இந்திய செல் போன் கம்பெனிகள் இன்டெக்ஸ் மைக்ரோ மேக்ஸ் போன்ற கம்பெனிகளுக்கு இந்திய கவர்மெண்ட் உதவி செய்ய வேண்டும் மைக்ரோமேக்ஸ் இன்டெக்ஸ் போன்ற கம்பெனிகள் ஏழை மக்களுக்கு ஆயிரம் ரூபாய் 500 ரூபாய் emi ya குறைந்த விலையில் செல்போன்களை தரலாம்;Non_hope_speech;
@palvadi pasanga;Hope_speech;
Manusana thavara ellathayum Thinna virus tha varum;Non_hope_speech;
Bro nenga yenda mobil vechi irikringa;Non_hope_speech;
Useless prime minister NEHRU;Non_hope_speech;
Super anna news pakuradoda unga videova pakurade podum anna;Hope_speech;
Uyirai koduka rss irukumvarai nammaku kavalai illai;Hope_speech;
Pubg ya laam yaarum remove pannamaatanga  we r pubg lovers  pubg lovers hit the like nanba;Non_hope_speech;
World war varama irundha sariii;Non_hope_speech;
Do not be smart ok?;Non_hope_speech;
Bro Trichy la 16 age girls ha konutanga tomorrow inta topic pasunga bro pls;Hope_speech;
Pora pokka paatha...saapdum bothu Mattum dhaan mask ah remove panna mudiyum polaye  ..;Non_hope_speech;
Yes your correct;not-Tamil;
Bro YouTube yardhi bro;Non_hope_speech;
Bro corona vithu Vera topic pesungga bro;Non_hope_speech;
3rd world war start ah poguthu nnu nenaikkure;Non_hope_speech;
9.53 sec la mistake bro china nikum sollitigaa india kum chinakum pblm na America tha nikum;Non_hope_speech;
bro do iphone 11 pro max full review  video;Hope_speech;
நல்லா படிக்காத பசங்க நல்லா படிக்கிற பசங்களோட நோட்ட எடுத்து கிறுக்கி வச்சுடுவாங்க அதுபோல இருக்கு இந்த ஆப்ஸ் எல்லாம் பிரேக் பண்ணுது;Non_hope_speech;
Like app chinese appa bro;Hope_speech;
8.00 o'clock video poduga boss;Hope_speech;
Anna na unga big fan...unga video partha than day complete aguthu.... So innum konjam  sekarama video post panna nalla irukum anna 🥰... Fan from bangalore;Hope_speech;
Hello app;not-Tamil;
Matna death tha pa Corona plz save ur life stay home air la yaaa erukkam apo full la test Panna adhana cases varum;Hope_speech;
@Kavya Silvermist 🤣🤣haha;Hope_speech;
Jio meet um zoom meet pakka orea interface aha irukka mathiri irukkea;Non_hope_speech;
Mg squad;not-Tamil;
Thala konjam early yah video post pannunga;Hope_speech;
MG squad;not-Tamil;
Namma vena andha navapaashanam selaiya inga kondu vandhu link pannirlama;Non_hope_speech;
Romba t q nanba;Hope_speech;
Ulagathula perchanayo amaidhio illama poituna...anaiku dn ulagathoda kadaisi naal;Non_hope_speech;
Australia வந்து காட்டுத் தீ ஏற்பட்டது அதனால எல்லா விலங்குகள் செத்து இருக்கு அந்த புகையால்  உருவாகியிருக்கும் coronavirus வைரஸ் ....;Non_hope_speech;
Hello app anna;Hope_speech;
@Sri dhar well done;Hope_speech;
India than da india la irunthu china ku athikama export panuran athuju than sapa mookan aapu vachitan;Hope_speech;
China vandhu pakistan ku nariya weapons kuduka poraga..usa support kandipa ind ku venum.;Hope_speech;
True caller ku alternate sollunga;Non_hope_speech;
Can you tell me nasa satellite to moon.. update;Non_hope_speech;
Tamil Nadu la oru piratchanai pogudhula na Chennai best ta🤔 Ella Madurai best ta 🤔nu adha paththi video podunga na pls;Non_hope_speech;
@Arul Selva ennathu da natakathu;Non_hope_speech;
Camscanner equal ah oru app sollunga;Non_hope_speech;
முத்தாதிபுரம் நாடார் உறவின் முறை ஸ்ரீபத்திரகாளியம்மன் துணை ஸ்ரீசித்தி விநாயகர் துணை ஸ்ரீபிச்சாரம்மன் துணை ஸ்ரீ பாலசுப்பிரமணியன் துணை ஸ்ரீசித்தி விநாயகர் துணை ஸ்ரீபிச்சாரம்மன் துணை;Hope_speech;
Bro.. Madhu tamilnaatle thayarikranga;Hope_speech;
കേരളത്തിലും വന്നു അളിയാ 🤦‍;not-Tamil;
Bro.. neenga use panna phn enna model.. realme 6 aah?;Non_hope_speech;
Bro snaptube ku alternative aa ethuvum irukaa;Non_hope_speech;
Enna pa achu unakagu tiredaa irukiga ..epa konja nala face dulla iruku..;Hope_speech;
Today's my birthday;not-Tamil;
Bro namma oorla mattum lockdown la covid19 paravudhu. Epidi ne purila;Non_hope_speech;
zoom chinese google meet i recommend;Non_hope_speech;
@பரலோக ராஜ்ஜியம் Aama bro;Hope_speech;
இந்திய நிறுவனங்கள் உலக தரத்தில் mobile போன்கள் தயாரித்தால் கண்டிப்பாக வாங்குவோம் நண்பா nnஇந்தியா நிறுவனங்களுக்கு ஏன் தடை கற்கள் என்று தெரிய வில்லைnnOnida;Non_hope_speech;
Happy birthday appa;Hope_speech;
Worst web series man;Non_hope_speech;
Sir roposo app open aga mati ki du;Non_hope_speech;
Eathu eppadiyo China olinjaal thaan ulagaththukku nallathu...;Hope_speech;
Me too vellore;Non_hope_speech;
Bro.. Browsing. Ku.. Vidmate.. Use.. Panlaama.. Bro;Non_hope_speech;
Mukilan pathi pesunga bro;Hope_speech;
Bro neenga correcta 7.00 pm ku potingana ellarum parpanga;Hope_speech;
தினமும் இந்த சீன விவகாரங்களை பற்றியே பேச வேண்டுமா? இதையே ஆளாளுக்கு பேசி அலுத்து விட்டது. முன்பெல்லாம் பல்வேறு நாடுகளை பற்றியும்;Non_hope_speech;
Bro time sollirukalaam;Non_hope_speech;
சந்தேகமே இல்லை அமெரிக்கா பேச்ச கேட்டுட்டு ...ஒரு போர் நடக்கபொகுது ...இந்த போர்ல பல நாடுகள் தன் பலதயும்....பங்களிப்பையும் காட்டும்  வைரஸ் பிரச்சனை முடிஞ்சதும் ஒரு சீன் இருக்கு ....இந்தியாக்கும் அம்ரிகவுக்கும் அடி இருக்கு ... சீனா கு சில இழப்புகள் இருக்கு;Non_hope_speech;
I am vivo users bro;Hope_speech;
CHINA nUS;Non_hope_speech;
America kaaran Kitta gundu kettu China fulla podanum;Non_hope_speech;
Corona country china🦊 mattum no1 place ku vandhutal nichayam ulagathuku migaperiya peralivu iruku enbadhu nichayam. Endrume oru sarvadhikara naadu meloonga kudadhu.;Non_hope_speech;
Mg squad;not-Tamil;
@Latha Pandi parents romba aluragala;Hope_speech;
Cyco padam oru thiruvannamali la oru pennoda kathai explain pannuga please;Hope_speech;
8.00 pm anna;Hope_speech;
Anna Ponniyin selvan Pathi pesungaaa...Plssss;Non_hope_speech;
Before 7pm Anna;Hope_speech;
Mg squad;not-Tamil;
reel ah sema mark anne vera lvl tha;Hope_speech;
Spectacular as india;Non_hope_speech;
Vaccine pathi edhadhu new ah solunga;Non_hope_speech;
@Mickey Heart  Covaxin பற்றி அரியாத பல உண்மைகள் உங்களுக்கு தெரியுமா??? n See in Tamil vinyanigal  OR Ignore it please நண்பாகளே ‍‍‍;Hope_speech;
bro browser laye google kuda dangerana app dhan ........adhukku badhila;Non_hope_speech;
Inniku ulagam azhiyala;Non_hope_speech;
என்னிடம் 2  சைனா app irukku 1)Uc browser 2)Helo;Non_hope_speech;
Thirumbaum innoru virus ah bro;Non_hope_speech;
Nokia 5.1 plus;not-Tamil;
@kishore kumar try somewhere else;Non_hope_speech;
bro sariya notfication varamatagathu nanba;Non_hope_speech;
Es file explorer ku;Non_hope_speech;
@Mein Führer un vaai la gunda potu alikanum daa vena;Non_hope_speech;
china ikku aappu;Hope_speech;
Seems  like end  for  world;Hope_speech;
Mogaraya Paaru 🤮;Non_hope_speech;
@KarTechs sure bro;not-Tamil;
Anna va pathi yaarum thappa comment pannathiya ongalukku video pakka istam illana pakkathiya plz dont write negative comments luv u Anna  keep smiling 🤩 be happy  be safe;Non_hope_speech;
Mg fans;not-Tamil;
@Kalidasan Marimuthu iv;Non_hope_speech;
nHa Ha  HanLike if your hungry had gone after having snickers;not-Tamil;
Its Sun dog;not-Tamil;
Va thala vaa unakaga wait pannitu irukaaa;Hope_speech;
Don't believe China;Hope_speech;
Mukilan pathi pesunga bro ...At least one minute;Non_hope_speech;
My NEWS CHANNEL 🤩🤓 veralerel;Hope_speech;
India oru oru  vaatti thokkurathukku karam Sila Indian dhurogan and India arasiyal vaathi vachi irukka blackmoney tha ippa namma nattula  irukkavanu arasiyal vaathi illa India arasin viyaathigal;Non_hope_speech;
சைனா பொருட்கள் தவிர்க்கப் பட வேண்டும்..nஅது  ஒழிக்க பட.... வேண்டிய ஒன்று இப்போது அது அவசியம் ஆகிறது. .;Hope_speech;
மிகவும் நல்ல பதிவு;Non_hope_speech;
Meet exam pathi video podunga plzz;Hope_speech;
I am I commant;Non_hope_speech;
Bro pubg korea;not-Tamil;
Anna  free fire game vera lavela irukkum;Hope_speech;
Bro neenga enna phone vachurikkiinga;Non_hope_speech;
Jeeva Vvs என்ன காரணம்... My friend using Nokia 5.1plus...nஅந்த போன் ல extra app etum ila... அடிக்கடி software update iruku.....nUse pana ரொம்ப நல்லா இருக்கு....;Hope_speech;
Ethuku neenga ippo jio ku paint adikuringa;Non_hope_speech;
Nokia X3nAsus zenfonenMi 5;not-Tamil;
Content namma viewers knjm shift agi tamil pokkisam patkalam;Hope_speech;
MG I'm ur biggest fan;Hope_speech;
@Shri Ram  Ippo புதுசா g4 nnu ஒரு ஸ்பெஷல் item வந்துருக்கு... அப்படியா அப்போ அதையும் ஒரு plate கொடுங்க...taste பண்ணிடுவோம்.....;Non_hope_speech;
இந்த 2020 ல இன்னும் எத்தனை சம்பவத்த பாக்கப்போறோம்மோ ஆன்டவா;Non_hope_speech;
Avarkalai thisai thirupa munpu nammidam irunthu aakiramaipu seitha nilangalai thirumpa  vendum endru keka vendum;Non_hope_speech;
Yes bro aaaammmmmma;Hope_speech;
MG SQUAD LIKE HEAR;not-Tamil;
Apdiye yellarum China Mobiles like Mi;Non_hope_speech;
சுவாரஸ்யமான  சம்பவம் ஒன்று தெரியுமா;Non_hope_speech;
🤩 HI MG;not-Tamil;
If u know u post ur own video;not-Tamil;
இந்த சீனா காரனுங்க திருந்தவே மாடனுக;Non_hope_speech;
